purpose_te,addr_state_te,loan_amnt,term,installment,grade,emp_length,annual_inc,verification_status,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,credit_length,issue_d_year,issue_d_month,issue_d_dayOfWeek,issue_d_weekend,log_inc_per_acct,home_3cat,emp_length_missing
0.158126925,0.202950528,8000, 36 months,267.33,B,4,35000,verified,23.79,0,0,51,13,0,7223,76,24,11,2011,12,Thu,0,7.28504951,RENT,0
0.177270806,0.228134833,12000, 36 months,386.7,B,6,70000,not verified,10.46,0,0,,9,0,7426,79.5,22,9,2011,12,Thu,0,8.065208068,RENT,0
0.117629932,0.180176509,20000, 36 months,661.52,B,7,67000,verified,16.55,0,0,,6,0,17382,84,18,11,2011,12,Thu,0,8.22207614,RENT,0
0.124701772,0.099487389,10000, 36 months,317.54,A,10,31000,verified,20.79,0,0,,9,0,13080,75.3,10,10,2011,12,Thu,0,8.03915739,RENT,0
0.15636769,0.176241994,10000, 36 months,330.76,B,5,145000,not verified,10.65,0,0,,13,0,18869,77,25,9,2011,12,Thu,0,8.665613197,MORTGAGE,0
0.107976876,0.170523453,18000, 36 months,635.41,D,2,66000,verified,15.67,0,0,,8,0,16814,92.9,13,6,2011,12,Thu,0,8.532460664,RENT,0
0.062868069,0.090210469,4000, 36 months,133.67,B,7,100000,not verified,9.6,0,3,58,15,0,12710,54.9,39,9,2011,12,Thu,0,7.849363819,RENT,0
0.080111335,0.106050531,20125, 60 months,526.72,E,10,103000,verified,19.7,0,2,,13,0,24164,95.9,31,12,2011,12,Thu,0,8.108497063,MORTGAGE,0
0.187795237,0.22075075,24000, 36 months,852.93,D,10,103000,verified,15.34,0,0,,12,0,25426,92.1,22,26,2011,12,Thu,0,8.451441814,OTHER,0
0.161054508,0.125995766,14000, 60 months,340.16,C,3,75000,verified,12.62,0,1,82,8,0,6492,67.6,14,13,2011,12,Thu,0,8.586186063,RENT,0
0.131910531,0.112277095,5375, 36 months,175.09,B,5,42000,verified,17.69,0,0,,10,0,27122,79.8,21,9,2011,12,Thu,0,7.60090246,MORTGAGE,0
0.166166023,0.265810837,8300, 36 months,263.56,A,10,50000,not verified,6.24,0,0,,8,0,6663,79.1,15,10,2011,12,Thu,0,8.111728083,RENT,0
0.160687879,0.137425488,7000, 36 months,222.28,A,5,50000,not verified,16.68,0,1,71,7,0,8867,62.9,19,13,2011,12,Thu,0,7.875339305,OTHER,0
0.09581974,0.158366317,6950, 36 months,223.97,B,2,43000,not verified,20.51,0,0,,6,0,12704,83,13,7,2011,12,Thu,0,8.104006037,RENT,0
0.149652699,0.159642494,14000, 60 months,349.98,D,5,60500,verified,19.95,0,0,,7,0,11731,96.2,17,11,2011,12,Thu,0,8.1771853,RENT,0
0.142742597,0.161849327,5500, 36 months,188.7,C,5,24000,not verified,22.8,0,1,,7,0,9519,86.5,19,4,2011,12,Thu,0,7.14137013,RENT,0
0.137330184,0.053820082,9000, 36 months,301.91,B,0,52000,verified,12.88,0,0,,13,0,10209,89.3,20,8,2011,12,Thu,0,7.863266724,RENT,0
0.153690414,0.181032814,16000, 36 months,536.72,B,2,67000,verified,12.48,0,0,,16,0,24214,81.5,22,19,2011,12,Thu,0,8.021405445,OTHER,0
0.185616723,0.195606518,5000, 36 months,156.46,A,2,44136,not verified,3.37,0,0,,6,0,6327,87.9,15,7,2011,12,Thu,0,7.986980854,MORTGAGE,0
0.213113431,0.178054689,25000, 60 months,564.87,B,2,65000,verified,18.02,0,4,,8,0,26417,50.7,19,12,2011,12,Thu,0,8.13770357,RENT,0
0.161668049,0.189010448,10000, 36 months,325.74,B,3,36000,verified,11.2,0,0,,6,0,10167,74.2,10,7,2011,12,Thu,0,8.188689124,RENT,0
0.132219068,0.145198233,12000, 36 months,373.33,A,3,36500,not verified,24.1,0,1,,7,0,19174,65,18,11,2011,12,Thu,0,7.614695782,RENT,0
0.154755864,0.170467154,18000, 36 months,580.05,B,5,40000,verified,11.85,0,2,,13,0,10416,52.2,29,10,2011,12,Thu,0,7.229338903,MORTGAGE,0
0.220935131,0.217843718,3000, 36 months,107.83,D,3,56604,verified,6.78,0,0,79,5,0,2516,96.8,9,11,2011,12,Thu,0,8.746610356,MORTGAGE,0
0.20341628,0.168357538,10000, 36 months,322.25,B,2,52000,verified,13.38,0,0,,6,0,6002,76,12,11,2011,12,Thu,0,8.374092348,RENT,0
0.17346426,0.183454055,5875, 36 months,183.84,A,4,17640,verified,14.63,0,0,,5,0,6822,43.2,5,5,2011,12,Thu,0,8.168486417,OTHER,0
0.116931305,0.12991047,28000, 36 months,926.13,B,5,118075,verified,15.01,0,1,,11,0,21195,49.6,26,17,2011,12,Thu,0,8.420978757,MORTGAGE,0
0.181468184,0.143172593,11200, 36 months,370.46,B,5,48000,not verified,8.68,0,0,39,19,0,10323,31.7,30,10,2011,12,Thu,0,7.377758908,RENT,0
0.081374876,0.12619848,9450, 36 months,324.22,C,7,28800,not verified,18.96,0,1,,8,0,14635,54,9,5,2011,12,Thu,0,8.070906089,RENT,0
0.116139928,0.089522342,19000, 60 months,469.86,D,3,38000,verified,18.09,0,1,60,15,0,8145,69.6,29,10,2011,12,Thu,0,7.178045609,OTHER,0
0.123455498,0.11572232,18825, 60 months,484.61,E,10,85000,verified,14.77,0,0,66,18,0,17777,91.2,44,15,2011,12,Thu,0,7.566216902,MORTGAGE,0
0.212586866,0.192070854,21650, 36 months,726.25,B,6,62361,verified,21.28,0,0,,8,0,17174,85.9,38,13,2011,12,Thu,0,7.403109199,MORTGAGE,0
0.155299369,0.168278534,24000, 60 months,434.11,F,1,122400,verified,9.98,0,2,32,10,0,2844,25.9,16,14,2011,12,Thu,0,8.942460927,MORTGAGE,0
0.161864147,0.14430969,9000, 36 months,293.16,B,10,45000,verified,23.39,0,1,,17,0,17081,72.7,37,12,2011,12,Thu,0,7.103499856,RENT,0
0.139893083,0.20243966,15000, 60 months,331.48,B,3,75000,not verified,14.05,0,0,,11,0,16317,74.5,23,9,2011,12,Thu,0,8.089749177,MORTGAGE,0
0.073004769,0.100347168,5600, 36 months,175.23,A,1,25000,not verified,10.9,0,0,,8,0,6242,49.5,8,10,2011,12,Thu,0,8.047189562,RENT,0
0.134534059,0.169536385,6000, 36 months,195.44,B,0,55000,not verified,7.99,0,1,,10,0,10146,62.6,12,8,2011,12,Thu,0,8.430181814,RENT,0
0.141941193,0.134208015,12000, 36 months,375.49,A,5,110000,not verified,4.85,0,0,,10,0,17766,64.4,20,5,2011,12,Thu,0,8.612503371,RENT,0
0.079521625,0.169023992,13650, 36 months,444.63,B,5,44000,verified,24.57,0,1,,5,0,16070,83.3,16,11,2011,12,Thu,0,7.919356191,RENT,0
0.142141256,0.118878865,24000, 60 months,418.01,B,9,76000,verified,21.65,0,1,,14,0,23659,56.3,31,18,2011,12,Thu,0,7.804501415,MORTGAGE,0
0.079058556,0.147326628,6200, 60 months,159.61,E,9,51000,verified,10.61,0,3,82,9,0,5936,78.8,12,11,2011,12,Thu,0,8.354674262,MORTGAGE,0
0.110110842,0.172657418,25000, 60 months,590.17,C,4,106000,verified,7.15,0,2,,9,0,29579,56.4,44,14,2011,12,Thu,0,7.787004739,MORTGAGE,0
0.213989923,0.178931181,12000, 36 months,407.17,C,4,42000,verified,12.66,0,0,,11,0,9192,50.3,18,9,2011,12,Thu,0,7.755053139,RENT,0
0.205716462,0.185911622,2300, 36 months,71.56,A,0,78000,verified,10.23,0,1,,18,0,15190,26.1,44,18,2011,12,Thu,0,7.480274472,MORTGAGE,0
0.181134997,0.188643339,8875, 36 months,289.09,B,0,19240,verified,18.21,0,1,,6,0,9757,52.7,7,21,2011,12,Thu,0,7.918836575,RENT,0
0.145292518,0.120078136,18800, 60 months,511.57,F,7,75000,verified,11.73,0,2,,7,0,28858,93.1,9,11,2011,12,Thu,0,9.028018815,RENT,0
0.077206676,0.142742623,9000, 36 months,281.62,A,2,52800,not verified,7.93,0,0,,9,0,3219,36,16,5,2011,12,Thu,0,8.101677747,RENT,0
0.131710313,0.111194301,7600, 36 months,241.33,A,9,75000,verified,16.26,0,0,,8,0,18885,84.3,29,23,2011,12,Thu,0,7.857947563,OTHER,0
0.140484247,0.177429833,16000, 60 months,308.27,B,1,40000,verified,19.68,0,0,,15,0,7187,43.8,24,15,2011,12,Thu,0,7.418580903,RENT,0
0.10027139,0.124477344,12000, 60 months,306.36,D,3,24000,verified,11.8,0,1,,7,0,7739,91,13,15,2011,12,Thu,0,7.520859752,RENT,0
0.13031312,0.167258705,20000, 60 months,510.6,D,9,105000,verified,12.74,0,1,,8,0,14106,90.4,18,10,2011,12,Thu,0,8.671343871,RENT,0
0.198792586,0.211771751,6000, 36 months,203.59,C,2,60000,verified,9.82,0,0,,7,0,7540,72.5,20,11,2011,12,Thu,0,8.006367568,MORTGAGE,0
0.103891073,0.133185464,7200, 36 months,232.02,B,4,53000,not verified,16.14,0,1,,7,0,22964,77.3,17,11,2011,12,Thu,0,8.044833848,OTHER,0
0.121034841,0.13674613,8000, 36 months,260.59,B,0,46330,verified,6.53,0,1,,7,0,9838,53.5,18,10,2011,12,Thu,0,7.853173221,RENT,0
0.089964001,0.122462129,24575, 60 months,637.9,E,10,59000,verified,19.75,0,0,,9,0,21151,63.7,25,17,2011,12,Thu,0,7.766416898,MORTGAGE,0
0.197670607,0.177154595,19000, 36 months,591.11,A,10,95000,verified,5.28,0,3,,9,0,6316,13.7,27,26,2011,12,Thu,0,8.165795305,MORTGAGE,0
0.151896666,0.214443243,14400, 36 months,501.09,C,10,58977,verified,12.88,0,1,,17,0,16939,86.4,22,22,2011,12,Thu,0,7.893860363,RENT,0
0.15030844,0.188655612,8400, 36 months,281.78,B,1,75000,verified,3.81,0,0,25,8,0,7493,63,11,6,2011,12,Thu,0,8.82734812,RENT,0
0.164651928,0.176217066,7500, 36 months,251.59,B,2,27000,verified,13.82,0,0,,10,0,6962,67.6,15,20,2011,12,Thu,0,7.495541944,RENT,0
0.151790104,0.251434918,30000, 60 months,809.75,F,4,72000,verified,17.6,0,3,,13,0,29732,86.9,32,18,2011,12,Thu,0,7.718685495,MORTGAGE,0
0.193688611,0.168474228,12000, 36 months,402.54,B,10,200000,verified,6.61,0,2,82,7,0,16375,71.5,21,16,2011,12,Thu,0,9.161550208,RENT,0
0.20281284,0.161380803,5000, 36 months,167.73,B,1,110000,verified,20.02,0,2,31,13,0,23729,62.8,44,17,2011,12,Thu,0,7.824046011,MORTGAGE,0
0.2106118,0.211269264,21000, 36 months,741.31,D,2,63500,verified,19.79,0,1,,16,0,25800,65.2,29,8,2011,12,Thu,0,7.691499355,RENT,0
0.189351207,0.186503099,24000, 36 months,762.08,A,2,70000,verified,1.77,0,1,,4,0,7132,36.2,19,26,2011,12,Thu,0,8.211811542,MORTGAGE,0
0.23283461,0.224125023,6000, 36 months,203.59,C,0,30000,verified,10.8,0,0,43,6,0,13465,86.3,20,10,2011,12,Thu,0,7.313220387,RENT,0
0.169506652,0.131211061,4800, 36 months,146.1,A,2,54996,not verified,5.89,0,0,,10,0,8800,38.3,20,11,2011,12,Thu,0,7.919283461,RENT,0
0.139753098,0.14238318,5000, 36 months,188.1,F,5,21000,verified,7.14,0,0,,2,0,496,99.2,4,4,2011,12,Thu,0,8.565983356,RENT,0
0.162199186,0.224092942,5850, 36 months,201.8,C,1,38000,verified,23.59,0,1,46,10,0,9552,91.8,36,10,2011,12,Thu,0,6.9618225,RENT,0
0.117735498,0.147029889,21000, 60 months,464.07,B,2,75000,verified,8.88,0,0,,6,0,12076,82.7,21,12,2011,12,Thu,0,8.180720955,RENT,0
0.16653421,0.253097816,17475, 60 months,404.35,D,10,56000,verified,24.84,0,2,,11,0,15133,68.8,27,11,2011,12,Thu,0,7.637270104,RENT,0
0.185298538,0.219057811,4750, 36 months,150.83,A,2,48000,verified,10.07,0,1,,4,0,34679,3.7,7,15,2011,12,Thu,0,8.833046141,OTHER,0
0.15579519,0.165784985,12000, 60 months,323.9,F,3,100000,not verified,13.76,0,0,,25,1,9214,68.3,52,11,2011,12,Thu,0,7.561681746,MORTGAGE,0
0.214172605,0.195614417,9175, 36 months,307.78,B,0,28500,verified,19.03,0,0,,6,0,8577,66,10,4,2011,12,Thu,0,7.955074273,RENT,0
0.105459689,0.194962056,9600, 36 months,341.17,D,5,37000,verified,19.62,0,0,,7,0,6636,58.6,8,9,2011,12,Thu,0,8.43923165,RENT,0
0.149827466,0.155039027,34475, 60 months,807.01,C,8,60000,verified,20.02,0,0,,13,0,27747,53.2,36,15,2011,12,Thu,0,7.418580903,RENT,0
0.170386013,0.16440855,12000, 60 months,331.84,F,1,80000,verified,8.54,0,1,,5,0,1226,9.8,5,3,2011,12,Thu,0,9.680344001,RENT,0
0.128963232,0.119282658,10050, 60 months,251.23,D,10,74143.68,verified,17.54,0,1,,10,0,15820,89.9,16,7,2011,12,Thu,0,8.441171389,MORTGAGE,0
0.15037794,0.212924516,19400, 36 months,650.77,B,0,50000,verified,17.66,0,0,,10,0,27709,72.3,25,14,2011,12,Thu,0,7.60090246,RENT,0
0.07261139,0.104652161,10000, 36 months,347.98,C,1,53000,not verified,13.77,0,2,,12,1,10851,68.7,35,31,2011,12,Thu,0,7.322699131,OTHER,0
0.117387006,0.127376801,4800, 36 months,156.36,B,6,22000,verified,8.07,0,1,,10,0,5183,35.5,15,5,2011,12,Thu,0,7.290747531,RENT,0
0.299507118,0.171329737,35000, 60 months,516,B,3,90000,verified,8.07,0,0,,6,0,5660,25.3,19,7,2011,12,Thu,0,8.46312597,MORTGAGE,0
0.142766974,0.127861524,18200, 36 months,601.99,B,10,42000,verified,20.37,0,0,,10,0,10542,59.6,41,11,2011,12,Thu,0,6.931852831,RENT,0
0.154220675,0.186261446,6400, 36 months,214.69,B,3,35000,not verified,14.33,0,1,,15,0,6886,69.6,18,7,2011,12,Thu,0,7.572731583,RENT,0
0.115812043,0.098257586,2500, 36 months,87,C,6,40000,not verified,15.27,0,1,,8,0,7199,67.3,11,5,2011,12,Thu,0,8.19873946,RENT,0
0.144417219,0.161915259,6000, 36 months,201.27,B,8,118000,not verified,11.5,0,3,,6,0,9005,89.2,13,15,2011,12,Thu,0,9.113490546,MORTGAGE,0
0.170255414,0.170912878,17000, 60 months,391.08,C,9,53000,not verified,21.03,0,2,,7,0,6427,84.6,12,17,2011,12,Thu,0,8.393140543,RENT,0
0.184553174,0.165994985,18000, 36 months,563.23,A,10,60000,verified,21.22,0,0,,12,0,27390,71.5,28,15,2011,12,Thu,0,7.669895331,MORTGAGE,0
0.186635796,0.178902617,10000, 36 months,335.45,B,4,44000,verified,14.56,0,1,,8,0,10681,55.6,10,5,2011,12,Thu,0,8.38935982,MORTGAGE,0
0.124468546,0.162119877,16000, 60 months,353.58,B,5,52000,verified,19.73,0,0,,10,0,21630,64,23,11,2011,12,Thu,0,7.723504782,MORTGAGE,0
0.136123035,0.110908652,11100, 36 months,386.26,C,6,45000,verified,4.64,0,1,,3,0,9866,95.8,9,15,2011,12,Thu,0,8.517193191,RENT,0
0.136831044,0.164173443,5000, 36 months,165.38,B,0,20000,verified,11.4,0,0,,6,0,5822,93.9,6,7,2011,12,Thu,0,8.111728083,OTHER,0
0.208023617,0.182809235,21000, 60 months,524.96,D,7,42000,verified,15.8,0,1,,5,0,15184,74.2,10,11,2011,12,Thu,0,8.342839804,OTHER,0
0.203975741,0.165283883,10625, 36 months,351.44,B,0,25000,verified,15.12,0,1,,7,0,9890,76.7,22,11,2011,12,Thu,0,7.03558865,RENT,0
0.176799838,0.189779002,18500, 36 months,575.56,A,1,112000,verified,9.02,0,1,,10,0,5482,9.8,26,15,2011,12,Thu,0,8.368157612,RENT,0
0.193926207,0.226881719,3600, 36 months,120.3,B,5,30000,verified,16.44,0,0,,13,0,8319,84.9,21,7,2011,12,Thu,0,7.264430223,MORTGAGE,0
0.14977365,0.181814421,12000, 36 months,381.04,A,5,35000,not verified,10.35,0,0,,7,0,13557,81.2,19,16,2011,12,Thu,0,7.518664361,MORTGAGE,0
0.107535677,0.134878076,11700, 36 months,386.99,B,6,30000,verified,22.48,0,0,,5,0,11013,89.5,30,11,2011,12,Thu,0,6.907755279,RENT,0
0.186270181,0.178537002,15000, 36 months,514.64,C,2,70000,verified,15.05,0,1,,16,0,16255,67.2,29,15,2011,12,Thu,0,7.788954691,RENT,0
0.150047592,0.160037387,13000, 36 months,418.93,B,10,105000,verified,14.96,0,0,,9,0,17954,80.2,33,12,2011,12,Thu,0,8.065208068,MORTGAGE,0
0.156959365,0.162170926,9500, 36 months,318.68,B,5,52000,not verified,18.95,0,1,,8,0,30817,64.5,11,8,2011,12,Thu,0,8.461103725,MORTGAGE,0
0.098933738,0.132693011,20000, 36 months,678.61,C,6,47000,verified,19.86,0,2,,12,0,14709,86.4,22,5,2011,12,Thu,0,7.666860427,MORTGAGE,0
0.135294853,0.224797221,6000, 36 months,190.52,A,5,24000,verified,11.55,0,0,,4,0,7186,88.7,9,11,2011,12,Thu,0,7.888584532,RENT,0
0.145796726,0.122534335,14400, 36 months,442.14,A,4,50000,not verified,25.1,0,1,,8,0,32370,65.1,23,26,2011,12,Thu,0,7.684284068,RENT,0
0.149579511,0.124365128,12000, 60 months,306.36,D,5,165000,verified,6.27,1,0,3,5,0,5046,63.1,19,13,2011,12,Thu,0,9.069261774,RENT,0
0.122089682,0.096875299,25000, 36 months,826.9,B,10,70000,verified,17.14,0,1,,8,0,28980,48.4,25,16,2011,12,Thu,0,7.937374696,RENT,0
0.128139887,0.11058543,21650, 60 months,561.98,E,7,49000,verified,17.19,0,0,,7,0,20853,72.7,14,14,2011,12,Thu,0,8.160518247,OTHER,0
0.157367954,0.167357749,5200, 36 months,179.37,C,10,32160,verified,23.47,0,2,,11,0,4616,33.2,16,28,2011,12,Thu,0,7.605890001,RENT,0
0.202129308,0.175511722,6000, 36 months,203.59,C,8,50000,not verified,23.86,2,1,12,22,0,9359,24.6,58,14,2011,12,Thu,0,6.759335274,MORTGAGE,0
0.154917426,0.142493681,4000, 36 months,145.9,E,10,47000,verified,12.94,0,0,72,3,0,2476,99,7,6,2011,12,Thu,0,8.811992732,RENT,0
0.089317857,0.1470862,16500, 36 months,590.49,D,10,64000,verified,7.97,0,0,58,9,0,16896,96,13,11,2011,12,Thu,0,8.501689005,MORTGAGE,0
0.116608597,0.101126586,11900, 60 months,267.25,B,4,96000,verified,7.67,0,0,,9,0,1300,7.6,20,5,2011,12,Thu,0,8.476371197,RENT,0
0.148037801,0.121430223,10200, 36 months,310.45,A,10,75000,not verified,10.1,0,0,,7,0,7940,42.7,31,14,2011,12,Thu,0,7.791256188,MORTGAGE,0
0.11558262,0.150584945,3000, 36 months,99.23,B,3,55000,not verified,9.75,0,0,,12,0,11679,92.7,19,10,2011,12,Thu,0,7.970649485,RENT,0
0.211729088,0.183316703,3500, 36 months,114.01,B,10,175000,verified,16.49,0,3,,18,0,54039,63.7,54,20,2011,12,Thu,0,8.083557206,MORTGAGE,0
0.116941862,0.179488439,11000, 36 months,337.75,A,10,37000,not verified,18.78,0,0,,8,0,9532,64.8,17,10,2011,12,Thu,0,7.685459848,RENT,0
0.122336522,0.086218951,17000, 36 months,568.06,B,6,60500,not verified,17.91,0,1,,10,0,10083,61.5,31,12,2011,12,Thu,0,7.57641144,OTHER,0
0.109474765,0.172021342,12000, 36 months,373.33,A,7,52000,not verified,24.16,0,1,,8,0,28731,70.1,18,13,2011,12,Thu,0,7.96862724,RENT,0
0.194819049,0.169604666,29100, 60 months,835.63,G,0,95000,verified,16.41,1,0,15,4,0,3988,99.7,22,9,2011,12,Thu,0,8.370589717,RENT,0
0.128766458,0.156108857,25850, 36 months,808.86,A,10,60000,verified,8.86,0,2,,15,0,22317,31.2,61,13,2011,12,Thu,0,6.891225977,MORTGAGE,0
0.089522879,0.179025246,12000, 36 months,402.54,B,2,65000,verified,14.97,0,1,,10,0,10802,78.9,12,21,2011,12,Thu,0,8.597235899,MORTGAGE,0
0.139277612,0.291479208,9600, 36 months,337.32,C,9,47000,not verified,18.69,0,2,65,13,0,13340,87.2,23,15,2011,12,Thu,0,7.622408665,MORTGAGE,0
0.205291382,0.242236967,8000, 36 months,248.89,A,0,28000,verified,19.46,0,1,,6,0,15151,46.5,15,7,2011,12,Thu,0,7.531909588,RENT,0
0.214524648,0.196970191,17500, 60 months,377.45,B,10,45256,verified,22.01,0,0,,19,0,24200,63.7,44,11,2011,12,Thu,0,6.935900903,RENT,0
0.155007086,0.071496984,16000, 60 months,277,E,1,70000,verified,10.71,0,0,,4,0,32749,96.9,4,9,2011,12,Thu,0,9.76995616,RENT,0
0.153121806,0.147548941,35000, 60 months,573.18,E,7,165000,verified,16.33,0,0,28,9,0,26781,25.6,37,15,2011,12,Thu,0,8.40278284,MORTGAGE,0
0.110693859,0.173240435,4000, 36 months,125.17,A,5,70000,not verified,17.33,0,2,54,10,0,13641,54.1,21,11,2011,12,Thu,0,8.111728083,RENT,0
0.160945394,0.193511886,1500, 36 months,51.47,C,1,90000,not verified,9.45,0,2,72,11,0,7510,61.4,28,13,2011,12,Thu,0,8.075360439,RENT,0
0.11553962,0.101149633,8000, 36 months,260.59,B,5,38000,not verified,16.83,0,1,,9,0,10718,59.9,18,13,2011,12,Thu,0,7.654969681,RENT,0
0.132671644,0.162238169,25000, 60 months,374.98,C,6,45000,verified,3.65,0,0,,3,0,25,0.4,5,5,2011,12,Thu,0,9.104979856,RENT,0
0.121598057,0.153638828,10000, 36 months,330.76,B,5,27000,verified,14.13,0,0,66,7,0,14067,76.9,14,16,2011,12,Thu,0,7.564534815,RENT,0
0.21449878,0.23021007,10000, 36 months,334.16,B,2,40000,verified,23.07,0,1,,9,0,10717,67,13,7,2011,12,Thu,0,8.031685376,RENT,0
0.149353288,0.171487378,6000, 36 months,190.52,A,1,28675.92,verified,21.47,0,2,,9,0,5427,68.7,15,9,2011,12,Thu,0,7.555762824,RENT,0
0.192149726,0.202139521,18000, 36 months,563.23,A,10,72000,verified,15.05,0,0,,9,0,18378,69.4,21,16,2011,12,Thu,0,8.13989896,MORTGAGE,0
0.184056274,0.194046068,3300, 36 months,109.16,B,2,90000,not verified,7.21,0,0,,4,0,5371,60.3,5,6,2011,12,Thu,0,9.798127037,RENT,0
0.167866097,0.15347611,35000, 60 months,916.03,E,3,70000,verified,19.17,0,2,53,13,0,26683,66.9,38,11,2011,12,Thu,0,7.518664361,MORTGAGE,0
0.217913629,0.184027949,4200, 36 months,142.51,C,6,55044.48,verified,8.74,0,3,48,5,0,435,6,10,6,2011,12,Thu,0,8.613311772,RENT,0
0.149477975,0.1844803,25000, 60 months,420.4,D,10,81000,verified,12.62,0,1,,13,0,20969,70.9,25,22,2011,12,Thu,0,8.083328609,RENT,0
0.119334839,0.13624757,22575, 60 months,378.24,F,3,45000,verified,12.99,0,0,30,8,0,14916,78.9,24,11,2011,12,Thu,0,7.536363938,OTHER,0
0.149714438,0.150981094,18000, 60 months,329.07,C,3,60000,verified,9.6,0,1,,8,0,16578,70.2,31,9,2011,12,Thu,0,7.568112637,RENT,0
0.149975737,0.177843858,10000, 36 months,334.16,B,10,76500,verified,12.31,0,1,42,8,0,2195,19.1,32,21,2011,12,Thu,0,7.779310117,MORTGAGE,0
0.09876108,0.124700276,12000, 36 months,386.7,B,8,63000,not verified,16.48,0,1,,8,0,23724,75.1,26,22,2011,12,Thu,0,7.792793467,MORTGAGE,0
0.10273221,0.130074609,15000, 36 months,503.18,B,5,80000,not verified,6.55,0,0,,8,0,10096,70.6,11,5,2011,12,Thu,0,8.891886641,RENT,0
0.198070685,0.213781974,12000, 36 months,402.54,B,10,47840,not verified,9.73,0,1,,8,0,5525,80.1,33,19,2011,12,Thu,0,7.279109827,RENT,0
0.131672946,0.10505536,35000, 60 months,901.01,E,10,110000,verified,16.4,0,1,,10,0,11166,63.6,35,21,2011,12,Thu,0,8.052887583,MORTGAGE,0
0.202897979,0.199806565,20000, 60 months,514.86,E,4,55800,verified,9.91,0,0,,17,0,6856,87.2,28,5,2011,12,Thu,0,7.597324638,MORTGAGE,0
0.120484793,0.154244065,15000, 36 months,456.54,A,3,130000,verified,10.94,0,3,,8,0,5135,14.6,41,13,2011,12,Thu,0,8.061717663,OTHER,0
0.134151737,0.161494137,12500, 36 months,413.45,B,5,80000,verified,5.86,0,0,,8,0,12458,79.2,10,8,2011,12,Thu,0,8.987196821,RENT,0
0.133748703,0.161091102,15000, 36 months,508.96,C,10,60000,verified,7.8,1,0,18,11,0,11332,80.9,30,19,2011,12,Thu,0,7.60090246,RENT,0
0.194828222,0.169613839,16750, 36 months,602.03,D,0,48000,verified,15.68,0,1,,12,0,22181,87,18,6,2011,12,Thu,0,7.888584532,RENT,0
0.147592024,0.133202037,8000, 36 months,248.89,A,9,54600,verified,15.12,0,2,,10,0,6697,37.6,31,12,2011,12,Thu,0,7.473801957,RENT,0
0.162068115,0.251570483,10400, 36 months,344,B,3,35000,not verified,13.06,0,0,,8,0,13368,73.6,12,5,2011,12,Thu,0,7.978196691,OTHER,0
0.091091397,0.136440721,6000, 36 months,200.5,B,5,42000,not verified,16.66,0,0,,8,0,7753,91.1,14,5,2011,12,Thu,0,8.006367568,RENT,0
0.137100538,0.152357371,12000, 36 months,365.23,A,6,243600,verified,6.45,0,0,,8,0,38357,19.7,18,15,2011,12,Thu,0,9.512911057,MORTGAGE,0
0.12521684,0.193484912,12000, 60 months,287.19,C,9,38417.6,not verified,10.37,0,2,,5,0,11646,93.9,13,11,2011,12,Thu,0,7.991321609,MORTGAGE,0
0.105083614,0.102235506,17000, 60 months,458.86,F,5,84000,verified,10.19,0,1,,10,0,6766,76.9,16,15,2011,12,Thu,0,8.565983356,MORTGAGE,0
0.157557008,0.14982383,16000, 36 months,551.91,C,7,70000,verified,4.99,0,1,,6,0,3290,43.3,6,4,2011,12,Thu,0,9.364491052,MORTGAGE,0
0.126220737,0.119497104,10000, 60 months,242.97,C,1,56496,verified,18.84,0,2,50,11,0,14848,23.1,26,17,2011,12,Thu,0,7.68382858,RENT,0
0.127817492,0.21731986,8000, 36 months,245.63,A,10,42240,not verified,12.33,0,0,,15,0,9950,53.5,25,11,2011,12,Thu,0,7.432247094,OTHER,0
0.133698729,0.143688524,24000, 60 months,639.87,E,7,152000,verified,13.28,0,0,34,9,0,23180,95.8,24,13,2011,12,Thu,0,8.753581969,RENT,0
0.200368802,0.185978815,7700, 36 months,257.3,B,2,30000,verified,13.96,0,0,,8,0,12116,93.2,12,7,2011,12,Thu,0,7.824046011,RENT,0
0.069682752,0.079556306,15000, 36 months,469.36,A,7,47000,not verified,17.36,0,0,,6,0,13451,60,18,6,2011,12,Thu,0,7.867531123,RENT,0
0.141346084,0.20389266,30000, 60 months,772.29,E,10,120000,verified,9.17,0,0,56,6,0,21673,66,29,12,2011,12,Thu,0,8.327951192,OTHER,0
0.13628466,0.174451455,12000, 36 months,396.92,B,6,50000,not verified,10.15,0,0,,12,0,16873,77.8,15,5,2011,12,Thu,0,8.111728083,MORTGAGE,0
0.144168997,0.12915915,1200, 36 months,37.55,A,10,39000,verified,29.26,0,0,,5,0,3796,94.9,14,18,2011,12,Thu,0,7.932259595,MORTGAGE,0
0.146100722,0.151312283,9000, 36 months,280,A,4,26976,not verified,11.34,0,0,,8,0,11712,29.2,13,5,2011,12,Thu,0,7.637753503,RENT,0
0.132883636,0.14287343,12000, 60 months,276.06,C,10,50000,not verified,12.62,0,1,,6,0,21955,69.7,11,16,2011,12,Thu,0,8.421883012,RENT,0
0.167344014,0.149789556,10400, 36 months,356.82,C,4,45000,not verified,21.87,0,0,,11,0,13934,87.1,18,7,2011,12,Thu,0,7.824046011,MORTGAGE,0
